id,name,requirements,tasks,summary,pageUrl
JOB213888458051,Data Analyst,,,"
Description
About College Track
College Track is a college completion program that empowers student...",https://www.idealist.org/en/nonprofit-job/441ff942964c4afcafba41b9e5a63460-data-analyst-college-track-inc-oakland
JOB213907752680,Lead Data Analyst / Bioinformatic Scientist,,,The successful candidate will play a key role in the company’s sequencing data analysis and algorith...,https://www.indeed.com/rc/clk?jk=bc306df48cd8949d&fccid=047730e462d76dec&vjs=3
JOB213919007791,SENIOR DATA ANALYST SUPPLY CHAIN Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB215335797093,Data Analyst II - Inventory & Material Management,"2 or more years of experience in related field (i.e., data analysis, metrics, etc.),Demonstrated problem solving and analytical thinking skills,BS/BA degree in related discipline; Master's degree in a related discipline strongly preferred",,"
Cox Communications is the largest private telecom company in America, and we proudly serve six mill...",https://www.mediabistro.com/jobs/description/407383/data-analyst-ii-inventory-and-material-management/
JOB215434511417,Data Analyst - Supply Chain Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB215523197955,"SENIOR DATA ANALYST SUPPLY CHAIN Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain/jobs-in/atlanta/georgia/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed
JOB215643210777,The Home Depot PRO Data Analyst,"Drives Results: Consistently achieving results, even under tough circumstances","30% - Business Acumen: Subject matter expert for assigned product category online. Learn and report on best practices, industry standards, and legal requirements associated with assigned projects.,30% - Data Analysis: Measure ongoing effectiveness of programs against metric targets. Develop and execute ongoing enhancement/optimization strategy based on measured performance and customer feedback. Trouble shoot and problem solve for ongoing operational needs as they arise,25% - Project Management: Responsible for category product data projects and status reporting SKU collection and maintenance, product cross merchandising online, product presentation, etc. Responsible for prioritizing projects, tasks to ensure deliverables and goals are met or exceeded. Coordinate integrated teams from one or more external agencies or functional organizations supporting managed initiatives.,15% - Effective Communication: Ability to author clear, concise end user/training materials for processes, build presentations and deliver to a wide variety of stakeholders.,Bachelor's degree preferred,3+ years of previous work related experience preferred,Working knowledge of Microsoft Office Suite,Working knowledge of Tableau,Working knowledge of analytical/statistics software (e.g., SPSS, SAS, R, Stata),Demonstrated ability to collaborate and work effectively with cross-functional teams,Ability to develop and apply advanced mathematical/statistical techniques,Ability to draw accurate conclusions from financial documentation,Demonstrated project management skills,Excellent written and verbal communication skills,Action Oriented: Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm,Collaborates: Building partnerships and working collaboratively with others to meet shared objectives,Communicates Effectively: Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences,Customer Focus: Building strong customer relationships and delivering customer-centric solutions","
Job Information
POSITION PURPOSE
This position serves as the primary product data analyst within Th...",https://militaryjobs.homedepot.com/FCC4570010B3481989F9F904E63F401C25
JOB216406295568,"SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB217083363697,Business Intelligence Data Analyst III,"5 or more years of experience in related field (i.e., data analysis, metrics, etc.),3 or more years of experience if candidate possesses a related advanced degree,Requires moderate skills and experience of Structured Query Language (SQL),Requires moderate skills and experience with reporting and analytical tools such as Tableau, Alteryx, SQL, Salesforce.com, etc,Requires experience building data workflows or data pipelines,Experience manipulating large datasets and the ability to extrapolate conclusions from the data,Demonstrated problem solving and analytical thinking skills,Excellent interpersonal, leadership, presentation, and collaborative skills to work effectively with teams throughout organization,Strong verbal and written communications",," Role Summary
Recognized as a Subject Matter Expert (SME) and authority on issues related to Busines...",https://www.mediabistro.com/jobs/description/389736/business-intelligence-data-analyst-iii/
JOB217668682814,"Sr. Data Analyst, Assurance and Advisory Management Jobs in Georgia",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-assurance-and-advisory-management/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB217739265754,"Data Analyst - Revenue - San Francisco, CA - Indeed.com",,,,https://www.indeed.com/jobs?q=Data%20Analyst&l=San%20Francisco%2C%20CA&explvl=entry_level&vjk=ce933281ada37d36
JOB217841025355,Data Analyst II - Business,"Two or more years of experience in a quantitative field (e.g.
engineering, economics, data analysis, analytics),Demonstrated problem solving and analytical thinking skills,High proficiency with quantitative tools including Excel and SQL,MBA or Master’s degree in related discipline strongly preferred,Proficiency with statistical languages or software (Python, SAS or similar)","The Customer Analytics team at Cox Communications is seeking a Data Analyst that is passionate about data-driven decision making,The core responsibilities of the position support initiatives leading to revenue growth, cost reduction and improved program effectiveness,This position requires both strong technical skill and fluid business acumen.,Operationalizes and evaluates recommendation algorithms executing business strategies across sales channels,Conducts quantitative analyses including multivariate regression, segmentation, clustering, and pricing/demand models,Compiles data into software, databases and tools to generate analysis and reports,Infers business meaning of results and provides recommendations for action,Translates business problems into analytical problems by defining a solution end-to-end including metric definition, solution methodology, and delivery output,Develops effective presentations with emphasis on understanding insights,Create visualizations for on-going monitoring and analysis of customer interactions","
About Cox
Cox Communications is the largest private telecom
company in America, and we proudly serv...",https://www.mediabistro.com/jobs/description/396205/data-analyst-ii-business/
JOB218176668728,HOME DEPOT PRO DATA ANALYST Jobs in Florida,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/home-depot-pro-data-analyst/jobs-in/florida/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB218459702289,DATA ANALYST - SUPPLY CHAIN,,,"
Job Information
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synth...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain/7DF19181511C410497137390335AE613/job/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB219167573726,Marketing Intelligence - Data Analyst,"Machine Learning: 1 year (Preferred),Python: 2 years (Preferred),Attribution Modeling: 1 year (Preferred),Data Analysis: 3 years (Preferred),No",,"Job Description Overview
Marketing Intelligence is responsible for overseeing performance metrics ac...",https://www.indeed.com/cmp/ConvergeDirect/jobs/Marketing-Intelligence-b03ec9cecd340099?sjdu=Zzi_VW2ygsY1fzh3Ma9ZsE4zIT1NTXCwgFBhdjeTC3PfcoTvwDiEBarSpWb1mkE7xwBFrjoV-rpJU65LpDIvXQ&tk=1crneor6haf1t804&vjs=3
JOB219168506887,The Home Depot PRO - Customer Service Data Analyst,"Drives Results - Consistently achieving results, even under tough circumstances","50% - Data Integrity: Handle the day to day issues associated with product data integrity and publication related to Home Depot Pro MRO; Prioritize issues and solutions by working with a diverse group of people (merchants, pricing, supply chain); Ensure data accuracy and report to cross functional teams (merchants) timelines for publication to store facing site; Responsible for in-depth analysis of operational performance and results; Recommend and take corrective actions as necessary,25% - Collaboration: Partner and collaborate with cross functional organizational teams; internal clients, management and others; Utilize Key Performance Indicators (KPI) to recommend best practices and operational efficiency,25% - Result Evaluation: Leverage technology capabilities; Recommend and take corrective actions as necessary; Set-up standard reporting templates and time-frames for publication,Working knowledge of Microsoft Office Suite,Working knowledge of Tableau,Working knowledge of presentation software (e.g., Microsoft PowerPoint),Working knowledge of analytical/statistics software (e.g., SPSS, SAS, R, Stata),Demonstrated ability to collaborate and work effectively with cross-functional teams,Ability to draw accurate conclusions from financial documentation,Demonstrated project management skills,Excellent written and verbal communication skills,Ability to work with all levels within the organization and to lead without positional authority,Strong presentation skills and ability to communicate effectively,Logical, structured thinking,Operational experience with The Home Depot Pro systems, processes and policies,3+ years of previous related work experience,Action Oriented - Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm,Collaborates - Building partnerships and working collaboratively with others to meet shared objectives,Communicates Effectively - Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences,Customer Focus - Building strong customer relationships and delivering customer-centric solutions","
POSITION PURPOSE
The Customer Service Data Analyst will have a deep understanding of The Home Depot...",https://militaryjobs.homedepot.com/jacksonville-fl/the-home-depot-pro-customer-service-data-analyst/E7095568A18A41EC90891A942F2D3C8E/job/?utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB219284128831,DATA ANALYST SUPPLY CHAIN - DELIVERY ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-delivery-analytics/8017EAC1C37F42FD83D476355A75D851/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB219382848885,Data Analyst,,,"
About Second Harvest Food Bank
Looking for mission-driven work? Based in Silicon Valley, Second Har...",https://www.idealist.org/en/nonprofit-job/bcdc7f4ede374190a45104dbb5016dba-data-analyst-second-harvest-food-bank-of-santa-clara-and-san-mateo-county-san-jose
JOB219489322016,SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain-distribution-analytics/jobs-in/georgia/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB220363064369,SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics,,"30%-Leverages data analytics tools to create new dashboards, reports, and any additional ad-hoc requests,20%-Executes existing reporting and analytical responsibilities,20%-Ensures the quality of work output by displaying a keen attention to detail,20%-Presents findings in easily understood ways, focuses on how the data analytics fits into the bigger picture,10%-Develops additional technical competencies and subject matter expertise within core functional group","
POSITION PURPOSE:
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize...",https://militaryjobs.homedepot.com/atlanta-ga/senior-data-analyst-supply-chain-distribution-analytics/35406179E6DD4FA58611E4D88281BB7C/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB220513122561,Data analyst Jobs,Experience with Data Visualization tools like Power BI or Tableau,"Ability to effectively turn complex data into clear and actionable insights such as identifying business trends, marketing shifts, and providing insight to company performance,Provide company-wide reporting and analysis support including: business KPIs, customer behavior, value and engagement, marketing campaign effectiveness, and customer segmentation,Monitor and assess business operating performance metrics,Establish email performance benchmarks, summarize key insights, and recommend actions to improve email performance,At least 2 years’ experience working with data in an analytics capacity,1 year of SQL experience writing T-SQL queries with SELECT, JOINS, aggregations,Having advanced Excel skills are a must (e.g. macros, v-lookup, pivot tables, and other advanced formulas), experience with PowerPivot is highly preferred,A curiosity that inspires out of the box thinking and problem solving,Bachelor’s degree in Marketing, Finance or a related field,Experience with Google Analytics","What we are looking for:
A Data Analyst who will support the Revenue and Analytics’ team in performa...",https://www.glassdoor.com/Job/jobs.htm?suggestCount=0&suggestChosen=false&clickSource=searchBtn&typedKeyword=Data+Analyst&sc.keyword=Data+Analyst&locT=&locId=&jobType=
JOB220673852441,SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics Jobs in Georgia,,," SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics Jobs in Georgia
",https://militaryjobs.homedepot.com/senior-data-analyst-supply-chain-distribution-analytics/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB220847621169,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/A7A34DB349304318B7B52DD423A0B1A725
JOB220894872577,"Financial Data Analyst, Credit Services Jobs in Georgia",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/financial-data-analyst-credit-services/jobs-in/georgia/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB221321774114,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_medium=.JOBS%20Universe
JOB221590553660,Data Analyst Supply Chain Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/georgia/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB221639263289,"DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/
JOB221692625936,HDQC Digital Content Data Analyst Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/hdqc-digital-content-data-analyst/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed
JOB221764208368,Junior Data Analyst Entry Level jobs,,,"
Never miss a job. Get new jobs emailed to you daily.
",http://indeed.com/q-Junior-Data-Analyst-Entry-Level-jobs.html
JOB222686298089,Senior Data Analyst/Scientist - Rider Insights,Strong communication skills with a consistent record of collaborating across a wide variety of teams and disciplines in a dynamic environment,"Develop a deep understanding of a particular problem space that’s relevant to the business and propose solutions to improve it,Conduct statistical analysis to extract insights from the data and communicate findings,Guide product and strategic decisions with experimentation and in-depth analyses,Build models that help optimize business decisions,Develop solutions that make data insights accessible to all,MS or PhD in Economics, Statistics, Applied Mathematics, or other quantitative fields,5+ years of industry experience as a Data Scientist,Proficient in SQL and a programming language such as Python,Hands-on experience with data pipelines and visualization tools,Deep and practical understanding of probability and statistics, including causal inference,Solid understanding of Machine Learning algorithms - practical experience building ML models preferred,Ability to communicate technical concepts to a general audience,Great product intuition and ability to generate hypotheses alone,Capable of turning insights into actionable product ideas","Senior Data Analyst/Scientist - Rider Insights
Remote Friendly (US / CA). As long as you are located...",https://www.sitepoint.com/jobs/lime/senior-data-analyst/scientist-rider-insights
JOB222713775118,"Hdqc Digital Content Data Analyst Jobs in Vancouver, WA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/hdqc-digital-content-data-analyst/jobs-in/vancouver/washington/usa/jobs/?utm_source=.JOBS+RSS+Feed-DE&vs=25&utm_campaign=.JOBS+RSS+Feed&utm_medium=.JOBS+Universe
JOB222770889753,The Home Depot PRO Data Analyst,"Drives Results: Consistently achieving results, even under tough circumstances","30% - Business Acumen: Subject matter expert for assigned product category online. Learn and report on best practices, industry standards, and legal requirements associated with assigned projects.,30% - Data Analysis: Measure ongoing effectiveness of programs against metric targets. Develop and execute ongoing enhancement/optimization strategy based on measured performance and customer feedback. Trouble shoot and problem solve for ongoing operational needs as they arise,25% - Project Management: Responsible for category product data projects and status reporting SKU collection and maintenance, product cross merchandising online, product presentation, etc. Responsible for prioritizing projects, tasks to ensure deliverables and goals are met or exceeded. Coordinate integrated teams from one or more external agencies or functional organizations supporting managed initiatives.,15% - Effective Communication: Ability to author clear, concise end user/training materials for processes, build presentations and deliver to a wide variety of stakeholders.,Bachelor's degree preferred,3+ years of previous work related experience preferred,Working knowledge of Microsoft Office Suite,Working knowledge of Tableau,Working knowledge of analytical/statistics software (e.g., SPSS, SAS, R, Stata),Demonstrated ability to collaborate and work effectively with cross-functional teams,Ability to develop and apply advanced mathematical/statistical techniques,Ability to draw accurate conclusions from financial documentation,Demonstrated project management skills,Excellent written and verbal communication skills,Action Oriented: Taking on new opportunities and tough challenges with a sense of urgency, high energy, and enthusiasm,Collaborates: Building partnerships and working collaboratively with others to meet shared objectives,Communicates Effectively: Developing and delivering multi-mode communications that convey a clear understanding of the unique needs of different audiences,Customer Focus: Building strong customer relationships and delivering customer-centric solutions","
Job Information
POSITION PURPOSE
This position serves as the primary product data analyst within Th...",https://militaryjobs.homedepot.com/jacksonville-fl/the-home-depot-pro-data-analyst/FCC4570010B3481989F9F904E63F401C/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB222784864618,Editorial Data Analyst,,"Shares journalism experience with the newsroom, and applies it to data.,Analyzes and looks for trends in overall editorial systems and platform metrics, including web, native apps and social media.,Brainstorms, drafts and implements analytics strategies to help guide our 24/7 publishing cycle.,Creates insights for editorial strategies that meet the overall content strategy and helps meet the content metrics goals derived from it.,Becomes a content data evangelizer in the newsroom.,Is able to generate analysis and insights quickly, to timely impact programming and strategizing on the site and native apps.,Has strong communication skills that convey the impact of the data trends.,Looks at data from different sources and platforms and weaves an analysis from all of them.,Strategizes current implementation and future ones to ensure the correct data is being captured.,Has strong analytical skills, as well as critical thinking and attention to detail.,Experience in journalism and newsroom/content data analysis strongly preferred.,Bachelor’s degree in journalism, mass communications or related field.,Experience producing and generating reports in Microsoft Excel, Microsoft Access and other data platforms,The ability to work independently.,Good understanding/knowledge of data gathering tools such as Adobe Analytics, Chartbeat, and Google Analytics.,Comfortable working on a deadline-driven journalistic and product environment.,Keen eye for detail and ability to jump quickly when new trends are discovered.,Understanding of audience models and how data powers them.,Reliable transportation to and from our Melville, Long Island office.,Desk jobs are largely sedentary roles that would require one’s ability to sit for extended period of time up to full 8 hour shift; may occasionally lift up to 25 lbs for files and supplies; ability to reach, bend.","
Would you like to work at an organization that consistently wins journalism prizes, including local...",https://www.mediabistro.com/jobs/description/379665/editorial-data-analyst/
JOB223157093384,"Sr. Data Analyst, Assurance and Advisory Management Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-assurance-and-advisory-management/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB223201625104,HOME DEPOT PRO DATA ANALYST Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/home-depot-pro-data-analyst/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed
JOB223322244129,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/43325BBAB83F4D5899504EF591FBD377/job/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB223583749147,SR DATA ANALYST SUPPLY CHAIN,,,"
Job Information
POSITION PURPOSE
A Sr Data Analyst Supply Chain leverages proven technical abilitie...",https://militaryjobs.homedepot.com/atlanta-ga/sr-data-analyst-supply-chain/D7617E37C8F64CA9A530D13CB3D1C068/job/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB224035881998,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/georgia/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB224036144166,Senior Financial Data Analyst Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/senior-financial-data-analyst/jobs-in/georgia/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB224350995477,SR DATA ANALYST SUPPLY CHAIN Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB224571081778,Data Analyst Supply Chain Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB225084770047,"Entry Level Data Analyst jobs in Chicago, IL",,,"
","http://indeed.com/q-Entry-Level-Data-Analyst-l-Chicago,-IL-jobs.html"
JOB225178649646,HDQC Digital Content Data Analyst Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/hdqc-digital-content-data-analyst/jobs-in/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed
JOB225244954622,Product Data Analyst,"3-10 years of hands-on experience using data to drive product and business decisions, with significant part of that in product/e-commerce/web analytics.,You are highly analytical and data driven and have the ability to assemble, analyse and interpret data to make decisions and communicate findings,You are eager to learn new things and have a flexible mindset,You are an expert at using SQL & developing in BI tools like Looker, Tableau or Qlikview.,You have experience designing & analysing AB tests,You have good understanding of statistics,Retention & CRM Analytics,Business Intelligence, event analytics tracking, data modelling, data warehousing,Conversion rate optimisation,Programming & statistical modelling in Python or R.,Web analytics software like Google Analytics, Mixpanel & Amplitude,This year we will be helping +1.5M customers around the world find better hotel deals, using data, transparency & industry-leading feature.,We are in fast growth mode and have been growing bookings by +100% YOY for the past 2 years and plan to continue doing so in the coming years.,Completing our mission means building an efficient tool users love. Doing that in a market as large and as competitive as online accommodation is a rare opportunity to make an impact in the online world.,We have a strong user-acquisition engine and a lot of room to grow. It's an exciting journey in a company that's driven by data.,Is FindHotel the right place for you? Find out by reading our CEO's blog post,Plenty of chances to learn and grow – you'll be surrounded by some of the brightest minds in the city, be part of a culture which values sharing knowledge every day and has a budget to attend conferences and develop yourself.,A profitable company with fast growth and a great scale opportunity.,A competitive compensation package + perks and benefits (including Stock Appreciation Rights).,Flexible time off (take as many holidays as you need) and a chance to work remotely - we measure results, not time spent in the office.,You will be part of a highly international team in a fun work environment.,We value good food and offer catered lunches from various cuisines, great coffee, ice-cream in the fridge and the occasional bbq in our garden.,How to survive, refocus & thrive again as a travel startup in corona times,Our hiring process","Perform in-depth analysis on complex user behaviour, price comparison and conversion data to discover insights & optimise the user experience,Analyse & interpret AB test results and contribute to ideation & prioritisation of AB tests,Develop our understanding and metrics for user retention & engagement and provide analytical support & frameworks for CRM & messaging activities,Support tracking of user behaviour across our product and build data models & dashboards to visualise it in Looker, our BI software.,Work with data scientists & engineers to build and optimise data driven features (like sorting, recommendation) through data discovery and statistical modelling,Communicate proactively and educate the rest of the company with your insights & best practices","← View all jobs
Product Data Analyst
Job description
Will you join us on a journey to disrupt the tr...",https://www.sitepoint.com/jobs/findhotel/product-data-analyst
JOB225533298431,Data Analyst | Fortune 500 Retailer,United States (Required),"VBA: 1 year (Required),Bachelor's (Required),San Francisco, CA (Required)","BICP a leading edge BI, Analytics and Big Data consulting firm is currently seeking a Junior Data An...",https://www.indeed.com/cmp/BICP/jobs/Data-Analyst-Fortune-Retailer-c5e777b61fb22d3d?q=Junior+Data+analyst&vjs=3
JOB226338309132,DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE
JOB226356266006,Data Analyst Supply Chain Jobs in Georgia,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/georgia/usa/jobs/?vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB227074147381,"The Home Depot PRO Data Analyst Jobs in Jacksonville, FL",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-data-analyst/jobs-in/jacksonville/florida/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
