id,name,requirements,tasks,summary,pageUrl
JOB98852210150,DevOps Engineer,"2+ years of experience writing and supporting Puppet code,2+ years of experience administrating, configuring and maintaining Linux systems,1+ years of experience supporting CI/CD pipelines in Jenkins,Expert-level proficiency with one of the following programming languages: Ruby, Python, Golang,Experience writing automation to interact with REST APIs,High-level understanding of web application and microservice architecture (CDNs, LBs, Message Queueing, HA),Experience participating in a 24/7 on-call rotation,Experience working with Postgres and MySQL,Experience working with MongoDB,Experience with Sensu , Prometheus, Nagios, and PagerDuty,Experience with ELK stack ( Filebeat , LogStash , Elastisearch ),Experience with Foreman, VMWare ESXi, vCenter","Manage, configure, patch and maintain a fleet of 2,500+ CentOS 6/7 VMs across three co-located data centers.,Automate system processes and develop tooling for easing the administration burden,Implement security best practices across Linux VMs, third-party software, and AWS services,Participate in software development processes to support regular software releases,Participate in the evaluation, selection, and deployment of new technologies and tools,Work with colleagues to optimize overall system performance,Perform system audits, document findings, and publish recommendations,Participate in a 24x7 on-call rotation for production applications"," Description
Position Summary:
DevOps Engineers are members of the Product Engineering group (PE) at...",https://www.topschooljobs.org/job/880829/devops-engineer/
JOB99525714007,DevOps Engineer,,," Description : Robert Half Technology is looking for an experienced DevOps Engineer for our Client. ...",https://www.careerbeacon.com/posting/594356/robert-half-technology/devops-engineer/edmonton
JOB99949653013,"Junior DevOps Engineer (Linux, AWS)",Broad technical knowledge which could include scripting and development or systems and infrastructure technologies,"Academic or commercial experience with Linux administration or engineering,Exposure to cloud technologies, preferably AWS","
Junior DevOps Engineer (Linux, AWS)
We are seeking a Junior OR Graduate DevOps Engineer with exposu...",https://www.careerjet.co.uk/clk/97a9536c50475bb48357be88476c006e.html
JOB101385392447,Senior DevOps Engineer,,,"Bethesda Softworks is seeking a qualified Senior DevOps Engineer to help create, enhance, and mainta...",http://jobs.gamasutra.com/job/senior-devops-engineer-austin-texas-31463
JOB102276678535,Senior Editorial Node.js/DevOps Engineer & Architect,,"Support Editorial’s drive to innovate and create new formats for our digital journalism. Attend meetings with Editorial desks, and other departments that might have a technical requirement, and help them understand the feasibility and timescales associated with their plans. Be proactive when it comes to solution prerequisites.,Provision, maintain and monitor all AWS resources used by the Editorial Development team.,Design and develop Node.js micro-services making extensive use of various AWS services like Lambda, EC2, SNS, SQS, etc.,Design and build RESTful HTTP APIs, and extend existing APIs by adding new endpoints.,Work closely with the front end team to be able to respond to their requests in a timely manner. Involve them in architectural decisions and be open to their suggestions.,Collaborate with the Technology department, to ensure all their standards and requirements are met, and to identify areas of functional overlap between what you build and what they build, so that any potential duplication can be addressed early. Present services that you build to Technology, so they can understand what is available for use across the entire business. Encourage them to reuse your services, and vice versa.,Extremely proficient in AWS, its Node.js SDK, its command-line client, and the web console. You understand the limits of its various services, and have extensive experience building, deploying, and debugging complex systems in AWS.,Node.js expert, and preferably a Functional Programmer. You are comfortable taking ownership of a code base that is written extremely functionally. You understand the Javascript engine to the core.,Extensive experience in designing APIs.,Comfort in shell script will be an advantage - many of our deployment and test scripts are written in bash.,Feel at home on the Unix command line.,Be a self-starter and enjoy a fast-paced working environment. You understand what that means for resilience and reliability of your services, and be confident that you’ll be able to manage that. A fast development pace should be something you enjoy and pursue, rather than have to “manage”.,Enjoy seeing your work through its entire lifecycle. You’ll be responsible for having the vision, supporting it, monitoring it, and taking new services through their initial growing pains. Issues don’t keep office hours, and dealing with them as quickly as possible should be a matter of pride, rather than duty.,Ability to communicate and work effectively with high-level colleagues around the building working in different departments and in different ways.,AWS,Node.js,REST API,Shell script,Lean / Programmer anarchy,Web publishing","
As the Senior Editorial Node.js/DevOps Engineer & Architect, reporting to the Head of Publishing, y...",https://jobs.telegraph.co.uk/en-us/job/5927224/senior-editorial-node-js-devops-engineer-and-architect/
JOB102510379910,Junior DevOps Engineer,,,"
Congenica has an exciting opportunity for a Junior DevOps Engineer to join the team based in Hinxto...",https://jobs.telegraph.co.uk/job/6043348/junior-devops-engineer/
JOB108733754378,DevOps Engineer Linux Docker AWS,,,"
DevOps Engineer London to £40k
DevOps Engineer (Linux Docker AWS MongoDB Jenkins). Technologist Dev...",https://www.careerjet.co.uk/clk/49c242453b324b63c44ce27a9d890c91.html
JOB108898206629,Senior DevOps Engineer,,," Do you enjoy designing and building the configuration management, release, deployment and operation...",https://jobs.telegraph.co.uk/job/6254026/senior-devops-engineer/
JOB114293533704,Microsoft/SQL Server DevOps Engineer,An in depth understanding of DevOps as a practice and how best to automate manual systems.,"Excellent systems administration knowledge.,Working knowledge of Cloud technologies, IaaS, PaaS & SaaS.,Experience with Automation, build, packaging & release tools.,Excellent knowledge of DevOps tools for build, configuration and deployment.,An ability to analyse the availability of services and improve them where necessary.","
An opportunity has come available for a DevOps Engineer to work in a new team at a financial servic...",https://www.careerjet.co.uk/clk/e4ea3d782c9cf8438d56e785db6f3823.html
JOB114960651725,DevOps Engineer,,,"
The position
DevOps Engineer will be a member of the DevOps group integrated in the Development tea...",https://www.indeed.es/empleo/Devops-engineer-para-Fon-en-Espa%C3%B1a-355ecff00205b909
JOB115841574174,DevOps Engineer,,," Cerinte
• Experience with different distributions of Linux (Red Hat/Debian/CentOS/Suse) environment...",https://www.hipo.ro/locuri-de-munca/locuri_de_munca/65434/DevOps-Engineer-
JOB116426632237,Devops Engineer (Linux)-Gain AWS/ Docker-Sports Data Technology,,,"
Want to be involved in eliminating corruption and fraudulent betting from the world of sports? Want...",https://www.careerjet.co.uk/clk/934d38335092a5891add6ab926fdecd1.html
JOB118122316374,Senior DevOps Engineer (JoinOCI-Edge),,"*,*","Click the Facebook, Google+ or LinkedIn icons to share this job with your friends or contacts. Click...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5925779
JOB119274695700,DevOps Engineer Windows Linux Red Hat Puppet Banking London,Cloud - AWS or Azure,"Current experience as an Engineer in a DevOps environment,Linux (Red Hat, Ubuntu, Solaris, CentOS, Fedora),Windows Server,Advanced scripting for automation of tasks, reporting and deployment (PowerShell, Bash, Python, Perl, Korn, Bourne, Shell or Ruby),IIS and Apache or Tomcat webservers,One or more of the following:,Continuous Integration (TeamCity, Jenkins, Bamboo/Hudson etc),Automated Deployment (Chef, Octopus, Ansible etc),Configuration Management (Puppet, PowerShell DSC etc),Finance or banking,Jira,Confluence,Monitoring - Nagios / Icinga","
DevOps Engineer (Windows Linux Red Hat Redhat DevOps Puppet Apache Tomcat Tom Cat Server IIS Digita...",https://www.careerjet.co.uk/clk/7187ef804d523cb72c93b8b6d1714a4b.html
JOB119421830242,Devops Engineer,"Educated to degree standard in Computer Science or (or similar engineering discipline) equivalent.,Should have experience operating in virtual environments.,Should have experience with both Windows and Unix based operating systems,Must have a good knowledge of deployment and configuration technologies (e.g. gitlab, CI, ansible tower and terraform).,Must have a good working knowledge of source control technologies (e.g.Git, subversion).,Must have a good working knowledge of one or more scripting languages (e.g. Python, Ruby),A sense of ownership and pride in your performance and its impact on the company’s success,Critical thinker and problem-solving skills,Team player,Good time-management skills,Interpersonal and communication skills,At least 3 years of professional experience,Medical and Prescription,Dental,Health & Dependent Care (Flexible Spending Account),401K,Basic Life/Accidental Life Insurance,Health Advocate Services,Employee Assistance Program,Tuition Reimbursement Program","Our Purpose: https://www.youtube.com/watch?v=x_hNbYmbuXA&t=8s,Digital Transformation: https://www.youtube.com/watch?v=TFKWKwJ_vpE,Innovation: https://www.youtube.com/watch?v=clPSVmQevwI&t=1s,Manage the methods of deployment (development, testing and production) and the processes and tools required to execute those deployments.,Manage the continuous integration systems used to build digital products.,Manage the software development tools used by the development team and ensure they are scalable and failure proof.,Create failure management processes and tools so outages can be handled without causing a loss of delivery.,Champion changes to tools and processes to improve the efficiency and effectiveness of the development team.,Manage issue tracking and agile development tools (Atlassian JIRA).,Automate parts of the development delivery process using scripts and other appropriate tools.,Document processes and user guides for integrated tools and scripts.,Devise and develop analytical methods and tools to measure the efficiency of products and processes.,Advise on new technologies and methodologies by becoming an expert in emerging technologies and tools.","
Date Posted: Dec 5, 2018
Location: Tampa, FL, US
Company: Gerdau
Empowering people who build the fu...",https://jobs.gerdau.com/job/Tampa-Devops-Engineer-FL-33601/510845100/
JOB120025951294,DevOps Engineer Harrogate Puppet Chef AWS EC2 SQL,Generous holiday allowance,"Strong experience of Linux Systems Administration,Automation/IaaC tools such as Puppet, Chef or Terraform,AWS – EC2, RDS, network and security,SQL databases,Firewalls,Experience in ISO 270001 environments,A salary up to £55,000,Generous pension scheme,Life assurance,Free healthcare","
DevOps Engineer – Harrogate – Puppet – Chef – AWS – EC2 – SQL – Networks
My client, a prestigious t...",https://www.careerjet.co.uk/clk/83ec4261413f695f2c167802ca1b01b7.html
JOB125158261811,devops engineer.,,,"DevOps Engineer - £60000 - £70000 - London
Are you passionate about green energy and climate change?...",https://www.randstad.co.uk/jobs/devops-engineer_city-of-london_17516703/
JOB125701549114,"DevOps Engineer - Chef, AWS, Docker, RHEL - DevOps Engineer",,,"
DevOps Engineer - Chef, AWS, Docker, RHEL - DevOps Engineer
DevOps Engineer with Chef, AWS, Docker ...",https://www.careerjet.co.uk/clk/304e7c46654cff5b69475bfa55453450.html
JOB126765870111,DevOps Engineer,Interest in Security,"£55,000-£65,000,Stock Options - A rare Opportunity to acquire start-up stock options in a future global leader!,Benefits include private health cover,4+ years Linux Systems Administration experience (Ubuntu / Debian/ Mint),Understanding of DAP, DNS, DHCP, autofs/NFS & openVPN,AWS with Load balancing,Good understanding of one Configuration management tool (Puppet, Chef, Ansible, Salt),Python and Bash scripting,Virtualization with Containers (Docker),CI/CD (Jenkins, Gitlab, GO-CD)","
DevOps Engineer - AWS - Artificial Intelligence - Machine Learning - Between 55,000 to £65,000 - Br...",https://www.careerjet.co.uk/clk/8d1ee8fc2c3c016b1b7e6cf97333df08.html
JOB127555634106,Senior Editorial Node.js/DevOps Engineer & Architect,,"Support Editorial’s drive to innovate and create new formats for our digital journalism. Attend meetings with Editorial desks, and other departments that might have a technical requirement, and help them understand the feasibility and timescales associated with their plans. Be proactive when it comes to solution prerequisites.,Provision, maintain and monitor all AWS resources used by the Editorial Development team.,Design and develop Node.js micro-services making extensive use of various AWS services like Lambda, EC2, SNS, SQS, etc.,Design and build RESTful HTTP APIs, and extend existing APIs by adding new endpoints.,Work closely with the front end team to be able to respond to their requests in a timely manner. Involve them in architectural decisions and be open to their suggestions.,Collaborate with the Technology department, to ensure all their standards and requirements are met, and to identify areas of functional overlap between what you build and what they build, so that any potential duplication can be addressed early. Present services that you build to Technology, so they can understand what is available for use across the entire business. Encourage them to reuse your services, and vice versa.,Extremely proficient in AWS, its Node.js SDK, its command-line client, and the web console. You understand the limits of its various services, and have extensive experience building, deploying, and debugging complex systems in AWS.,Node.js expert, and preferably a Functional Programmer. You are comfortable taking ownership of a code base that is written extremely functionally. You understand the Javascript engine to the core.,Extensive experience in designing APIs.,Comfort in shell script will be an advantage - many of our deployment and test scripts are written in bash.,Feel at home on the Unix command line.,Be a self-starter and enjoy a fast-paced working environment. You understand what that means for resilience and reliability of your services, and be confident that you’ll be able to manage that. A fast development pace should be something you enjoy and pursue, rather than have to “manage”.,Enjoy seeing your work through its entire lifecycle. You’ll be responsible for having the vision, supporting it, monitoring it, and taking new services through their initial growing pains. Issues don’t keep office hours, and dealing with them as quickly as possible should be a matter of pride, rather than duty.,Ability to communicate and work effectively with high-level colleagues around the building working in different departments and in different ways.,AWS,Node.js,REST API,Shell script,Lean / Programmer anarchy,Web publishing","
As the Senior Editorial Node.js/DevOps Engineer & Architect, reporting to the Head of Publishing, y...",https://jobs.telegraph.co.uk/job/5927224/senior-editorial-node-js-devops-engineer-and-architect/
JOB128379644931,DevOps Engineer (Cyber Security),Exposure to distributed database technologies which could include MongoDB or Elasticsearch,"Strong systems engineering/administration skills in a Linux environment,Experience of cloud deployments, preferably AWS","DevOps Engineer (Cyber Security)
We are seeking a DevOps Engineer with experience of cloud environme...",https://www.careerjet.co.uk/clk/0365aa44e09a9a4825e9596f6ff08329.html
JOB129429424597,DevOps Engineer Test Facilities,,," ASML is one of the world’s leading manufacturers of chip-making equipment. It’s a common misconcept...",https://www.iamexpat.nl/career/jobs-netherlands/eindhoven/it-technology/devops-engineer-test-facilities/352451
JOB130332410900,junior devops engineer,,"Azure,CI/CD,Git,Linux,Bash,Powershell,Python,NodeJS,WMWare","Azure, VMWare, Git, CI/CD, Linux, Bash, Powershell, Python, Node.JS
Graduate/Junior DevOps Engineer,...",https://www.randstad.co.uk/jobs/apply/36822792/
JOB133521566723,DevOps Engineer,,,"
DevOps Engineer - Google Cloud, Elastic Search, Kubernetes, Jenkins, Puppet, Terraform, Contract
A ...",https://www.careerjet.co.uk/clk/e488c06037f297e3c065a8ea79df895f.html
JOB133530927729,Senior DevOps Engineer - Oracle Dyn (JoinOCI-Edge),,,"
Design, develop, troubleshoot and debug software programs for databases, applications, tools, netwo...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5913371
JOB134044841925,"DevOps Engineer 2, Cloud Solutions","BS in Computer Science/Engineering or equivalent,1+ years system administration and performance management for Linux and Windows servers specifically deploying and administering services in AWS using EC2, S3, ELB, Route53, VPC. AWS certification highly desirable.,Experience using Virtualization on a platform such as Vmware,Development experience using Java or scripting languages such as Python/Go.,Understanding of build automation, scripting and deployment tools such as Jenkins, Ansible, Cloudformation,Teraform,Have supported production services with operational escalations using a tracking system such as Pagerduty or Victorops.,Understanding of what it takes to be 24x7,Experience monitoring (application and servers) such as New Relic, Nagios, and Application Management Services such as Aptiligent,Knowledge of DNS and load balancing (HA Proxy, ELB) as well as log management and analysis tools such as Splunk, ELK – Elasticsearch Logstash, Kibana etc.","Configure and administer production environments in AWS,Collaborate effectively with Engineering and other key stakeholders to negotiate necessary code changes,Develop scripts to auto deploy and manage configurations,Collaborate effectively with Engineering and other key stakeholders to negotiate necessary code changes,Provide support to Engineering in the management and upgrade Dev, QA environment,Monitor, troubleshoot, and upgrade infrastructure (compute, storage, networking and application infrastructure components such as databases, webservers),Operational benchmarking and scaling,Harden and secure production environment; manage access to production,Track compliance requirements and ensure the environment supports business needs (HIPAA, PCI, etc.),Manage new customer provisioning, issue-tracking workflows, and their implementation,Investigate, integrate, or develop tools to automate tasks above,Strong automation mindset, operational rigor, attention to details, and ability to collaborate with key stakeholders in Engineering, Support, and Product Management,Excellent communication, presentation, interpersonal and analytical skills, including the ability to communicate ideas clearly across different audiences and varying levels of the organization,Ability to operationalize enterprise class on-premise and/or cloud software,Demonstrated use of metrics and usage data analysis to generate new requirements and analyze defects for cloud hosted solutions","
22
Employer: Vocera Communications, Inc.
Job Title: DevOps Engineer 2, Cloud Solutions
Job Type: Fu...",http://novaworks.org/JobSeekerServices/JobBoard/ID/8278/DevOps-Engineer-2-Cloud-Solutions.aspx
JOB134097103898,Cloud DevOps Engineer - Linux - AWS - Deployment - Scripting,Demonstrable experience performing web application deployment and maintenance via a Java-based application stack,"Tasked to maintain, administer and enhance all aspects of my client's cloud infrastructure,Deployment of their software products to production,Provide operational and development expertise to ensure their systems fail rarely, and can be fixed quickly when they do fail,Evolving custom Linux images, network design and development of automation tools,Extensive experience in maintaining large Linux-based server environments,Intermediate/expert knowledge of the following Amazon AWS Services: EC2, EBS, ELB, VPC & S3,Linux shell scripting","
Cloud DevOps Engineer - Cloud Devops Deployment Engineer - DevOps Cloud Specialist - Linux - AWS - ...",https://www.careerjet.co.uk/clk/af9506810ae893956d96a9a9daf1ee6e.html
JOB134528549443,Senior DevOps Engineer,Motivation to drive tasks to completion and take ownership of projects.,"Create, document and maintain DevOps best practices to be followed by QA, Development and Operational teams relative to continuous delivery, automation and zero downtime.,Create, implement and maintain container strategy.,Create and implement SecOps methodologies and processes.,Collaborate with QA, Development and Operations teams in order to develop, maintain and create new processes, procedures and concepts.,Maintain tools and technologies utilized in the DevOps processes related but not limited to continuous delivery and automation deployment.,DevOps system troubleshooting and problem solving across platforms and application domains.,Suggesting architecture improvement and recommending process improvements.,Keeping abreast of the new Quest Diagnostics initiatives and their technical impact to the organization.,7+ years of professional experience in software development and DevOps.,Experience with Chef, Docker, GitLab, Jenkins, RunDeck, Java, Perl, Angular, SQL, Oracle, Unix/Linux, HL7, XML, JBOSS, and WebLogic preferred.,BS/BA degree in Computer Science/Information Systems or related field, or equivalent combination of education and work experience.,Excellent proficiency in problem solving and troubleshooting technical issues,Excellent interpersonal and communication skills.,Excellent organizational, time management, customer service, prioritization and multi-tasking skills.,Application experience with MS Windows, MS Office, MS Lync, and MS Outlook.,Experience in development of distributed/scalable systems and high-volume transaction applications.,Ability to handle multiple competing priorities in a fast-paced environment.","
Look for more than answers.
At Quest, we are on a continuous journey of discovery and development. ...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5948019
JOB135526347240,AWS DevOps Engineer,,,"
Overview
EBSCO Information Services (EIS) provides a complete and optimized research solution compr...",http://www.classifiedads.com/technical_jobs/39w280jxydbb
JOB138006529076,devops engineer in london,,,"
job description
Senior Devops Engineer - Global IT Consultancy
£60-80,000 | South London
What they ...",https://www.randstad.co.uk/jobs/devops-engineer_london_13062140/
JOB138113592348,DevOps Engineer,,,"
DevOps Engineer - AWS - Google Cloud - Docker
A DevOps Engineer is required for a client based in B...",https://www.careerjet.co.uk/clk/2a87a901edec72c0a54488ab497b7214.html
JOB138671991808,AWS Engineer DevOps Engineer Linux,Provide guidance on delivering solutions that deliver cross platform compatibility,"Design and maintain an appropriate AWS “Shared Infrastructure"" component,Provide AWS Best practice guidance to all other FICO teams,Provide AWS operational guidance both internal to the team, and for external operations teams,Operate and support AWS shared services components,Engage with product and DevOps teams to provide expert advice on migrating existing products and building new products in an AWS environment and usage of supplied services and environments,Investigate and provide feedback on new AWS services and solutions","
AWS Engineer - DevOps Engineer - Linux
-Reading Based
-Opportunity for some home working
-Focus on ...",https://www.careerjet.co.uk/clk/a9bb56717c1f131f5961de571724dcd9.html
JOB140038832761,Cloud Security DevOps Engineer,,,"
Click the Facebook, Google+ or LinkedIn icons to share this job with your friends or contacts. Clic...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5656130
JOB140669151309,DEVOPS ENGINEER INTEGRATION-ADD-ON-SERVICES,,,"
With over 70.000 employees at some 1,300 locations in over 100 countries, the Kuehne + Nagel Group ...",http://www.cv.ee/job-ad/kuhne-nagel/devops-engineer-integration-add-on-services-d3397066.html
JOB141403735048,devops engineer,,,"
job description
DevOps Engineer Required - Permanent Role - London Based - £50-£61K Annual Basic
My...",https://www.randstad.co.uk/jobs/devops-engineer_london_17312350/
JOB141476686855,DevOps Engineer,,,"
DevOps Engineer
London
Fantastic opportunity for a DevOps Engineer to join a growing Platform Engin...",https://www.careerjet.co.uk/clk/e745d79a6f3a29c8ed8da8364f130fbf.html
JOB142248591946,Devops Engineer,Desirable Skills,"About Capgemini:,Job Overview:,Duties & Responsibilities:","
About Capgemini:
With more than 180,000 people in over 40 countries, Capgemini is one of the world'...",https://illinoisjoblink.illinois.gov/ada/r/jobs/4508100
JOB143165784969,DevOps Engineer,,," My Edinburgh based client are currently recruiting a DevOps Engineer for their already established ...",https://jobs.telegraph.co.uk/job/7280423/devops-engineer/
JOB146173635633,DevOps Engineer,You will have a passion for technology and a real willingness to learn and develop new skills,"Ensuring stable development / test environments, supporting continuous integration / build & release cycles and providing support to live issues where needed.,Proven track record in a DevOps role, ideally with experience in the setup of a DevOps capability (not mandatory),Experience with automation/configuration management using Docker, Maven, Jenkins,Strong background in Linux,Experience of working in a Java/JEE project environment with associated tooling such as Eclipse, IntelliJ, Weblogic, Maven, Junit,Experience of Oracle WebLogic automation","
Are you a Senior DevOps Engineer looking to be a part of a major project ?
Have you experience of b...",https://www.careerjet.co.uk/clk/b3d0bf07030b50c12a5aaac7585fc84a.html
JOB147072856328,Job Title - Java Backend Developer/DevOps Engineer,,," Business Entity
Cisco Umbrella (formerly known as OpenDNS) creates a new layer of cloud-delivered p...",http://www.diversityjobs.co.uk/jobs/812725_Java-Backend-Developer-Devops-Engineer-London
JOB148284298360,DevOps Engineer,"Ability to code and script - strong knowledge of Python with Django a plus,Strong grasp of automation tools such as Ansible, Docker, Kubernetes & Vagrant,Familiarity with MYSQL, Datawarehouse systems and ETL processes,Knowledge of Nginx, Varnish, Express, ElasticSearch,Experience with cloud based services (AWS, Google Cloud Platform, etc.),Strong communication skills (verbal and written),Experience in scaling applications,Competitive salary,Share options,Health insurance,50% off Virgin Active,1 free cinema ticket each week,30 days holiday,Team holiday every year","Developing and maintaining our production systems, to empower our development teams to ship code seamlessly,Design and develop new systems and tools to enable Marvel to consume and understand data faster,Help drive optimisation, testing and tooling to improve data quality","Description
At Marvel, we are on a mission to create an all-in-one design platform that democratises...",https://marvel.workable.com/j/93A5E99C4B
JOB152658832431,AWS Engineer Jnr / Mid DevOps Engineer Linux,,,"
AWS Engineer - DevOps Engineer - Linux
Reading
Opportunity for some home working
Marquee Fintech Na...",https://www.careerjet.co.uk/clk/0c1d693f2f9d15f5036f2b00e66c56a3.html
JOB157373525011,Platform Engineer / DevOps Engineer,Exposure to Agile methodologies and Continuous Integration/Build tools,"Linux/Unix system administration skills,Scripting experience","
DevOps Engineer / Platform Engineer / Leeds or Manchester / Linux, AWS, UNIX, Puppet / circa £50,00...",https://www.careerjet.co.uk/clk/d611fd8b7e0176b14c693f03e9df2853.html
JOB159749915561,Grad / Junior DevOps Engineer / System Admin -Cloud Marketing Software,,,"
Grad / Junior DevOps Engineer / System Admin - Cloud CRM Marketing Software
Portsmouth
£19,000 - £2...",https://jobs.telegraph.co.uk/job/6740632/grad-junior-devops-engineer-system-admin-cloud-marketing-software/
JOB160271158424,Senior DevOps Engineer,"Bachelor’s degree or four or more years of work experience.,Four or more years of relevant work experience.,A strong technical background and clearly demonstrated experience with current technologies,Strong background in Linux/Unix and AWS Administration,Experience with automation/configuration management using either Puppet, Chef or an equivalent,Ability to use a wide variety of open source technologies and cloud services (experience with AWS is ideal),Strong experience with SQL and MySQL, NoSQL experience is a plus.,A working understanding of code and script (PHP, Python, Perl and/or Ruby),Knowledge of best practices and IT operations in an always-up, always-available service,High level of analytical, planning and organizational ability,Ability to effectively communicate with others, performs work in a team environment, and relay necessary information as appropriate.,Enjoys and is willing to contribute to a collaborate environment.","Collaborate with engineering and product squads. Engage early and often with the product and engineering squads.,Write build scripts to automate tasks that can be automated. Build simple processes and tools that are easy to implement, manage and maintain. Make it easy to run continuous development and deployment processes using automation.,Link the process together across domains: software deployment, monitoring, capacity planning and other operational processes have their start in the development world.,Implement techniques for keeping systems available and providing visibility when they're not. Help design simple, repeatable, reliable systems.,Monitor, measure and optimize build and deploy systems and processes,Build or implement using tools and frameworks,Daily maintenance of source repositories and builds,Continuous innovation and learning. Build continuous improvement and integration into your tools and processes","
Senior DevOps Engineer more... ▼
Responsibilities
Want to fuel the fire of our COE engines? We're l...",http://diversityjobs.com/jobsearch/display/713555792
JOB165508727739,DevOps Engineer (Sys Admin),,"Extensive hands-on experience with AWS and/or Azure,Extensive system administration experience of complex multi-tier enterprise infrastructure environments, including software, servers, networking and security,Excellent Linux and/or Windows system administration skills,Implementation experience of DevOps tools for Continuous Integration, Continuous Deployment and Configuration Management,Subject Matter Expert in at least one or AWS, Azure, Chef, Terraform, log aggregation tooling, monitoring tools,Strong experience in one or more of CloudFormation, YAML, Terraform, PowerShell,Exposure to agile development methodologies,Flexibility on travel / work locations (working as a consultant could take you to customer sites across the UK!),Work with the latest testing tools and upskill in different technologies through our work on various customer sites,Work onsite, representing the global Sogeti brand with a range of customers to gain invaluable experience, quickly. Customers include banking, finance, insurance, defence, aerospace and media/digital,Get involved with our blogs and speak at conferences,Help build Sogeti's growing DevOps practice,Gain experience within a market leader and have a genuine and transparent career path mapped; We prefer to promote from within rather than recruit externally so you'll have every opportunity to develop."," DevOps Engineer (Sys Admin) - Sogeti UK (Part of the Capgemini Group)
Join a world-leading IT consu...",https://jobs.telegraph.co.uk/job/5904447/devops-engineer-sys-admin-/
JOB168660976236,DevOps Engineer,"3 years previous experience in DevOps,2 years previous experience as a software engineer, preferably experience with Java,Experience with Linux infrastructures, CI/CD tools and scripting languages,Experience working with deployment and orchestration technologies, such as Docker, Kubernetes, Chef, Salt, Ansible, Jenkins, Git or Vagrant,Ability to collaborate with multiple departments,Ability to solve most problems independently,Experience administering Unix/Linux servers,Experience supporting the production environments,Strong Automation and DevOps mindset,Bachelor’s degree in computer science, engineering, math, physics or a related technical or quantitative field","Design and implement build, deployment, and configuration management,Build and be responsible for the CI/CD pipeline,Provide technical guidance and educate team members and coworkers on development and operations,Document and design various processes; update existing processes,Improve infrastructure development and application development,Help investigate and fix bugs","Wolfram, creator of Mathematica, Wolfram|Alpha and the Wolfram Language, is seeking a highly motivat...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5960434
JOB170412245570,DevOps Engineer,,"A work environment that encourages collaboration and innovation. We consistently explore new technologies and tools to be agile.,Flexible time off, workplace flexibility, an environment that welcomes continued professional growth through support of tuition reimbursement, conferences and seminars.,Our culture encourages our people to hone current skills and build new capabilities, while discovering their genius.,An environment where you will be involved with technology innovation activities such as research, evaluations, and prototyping,Five or more years of hands-on experience in a system administration and/or software development profession,Proficiency working in a Linux-based environment, including scripting and system administration,Proficiency with one (or more) automation tools, such as Puppet, Ansible, or Chef,Experience working on teams operating under an Agile Scrum or Kanban delivery methodology,Experience working within CI/CD environments and a passion for automation and system quality,Bachelor’s degree in Computer Science, Information Systems Management or equivalent experienceAt least seven years of hands on application development experience,Proficiency in one (or more) programming languages, such as Java or Python,You’ll operate as a member on one of the core teams responsible for enabling new features and optimizing our multi-petabyte platforms that support a diverse community of internal and customer based data scientists, statisticians, modelers, product developers and data strategists,Help to build the platforms and tools that support the Analytics communities of TransUnion,Implement and deploy leading-edge analytics environments including software, end-user tools and other services,Collaborate with product owners and team members on requirements and implementation approaches for addressing demand and challenges,Design and Develop tools and services enabling end-user productivity and system integrations,Partner with business resources to troubleshoot issues, manage capacity, and plan for the optimization and expansion of environments,Maintain and ensure availability and quality of systems","
DevOps Engineer (18002027)
DevOps Engineer
“The limit of our growth is going to be our imagination ...",https://illinoisjoblink.illinois.gov/ada/r/jobs/5987311
JOB170884313591,Cloud Security DevOps Engineer,,,"
Responsibilities
Do you have one foot planted in the security realm, the other in DevOps automation...",http://www.classifiedads.com/technical_jobs/9ffxxgxqtx4d
JOB171922035030,Senior DevOps Engineer,,,"
Job Details
Senior DevOps Engineer
Description
Senior DevOps Engineer
Bachelors in, Computer Engine...",http://www.godubai.com/jobs/jobdetails.asp?jid=261121
